CDSEXE,MTREV,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,AGEAD
3,0,0,A,0,DV,21,33
3,0,0,A,0,DV,21,40
3,0,0,A,0,DV,21,42
3,0,0,A,0,DV,21,39
3,0,0,A,0,DV,21,26
4,0,0,C,0,DV,21,41
2,0,0,A,0,DA,40,39
3,0,0,A,0,DV,21,46
2,0,0,A,2,DV,21,56
3,0,0,A,0,DV,21,51
3,0,0,A,0,DV,21,33
2,0,0,A,0,DV,21,41
3,0,0,M,0,DV,21,29
3,2258,0,M,0,DV,21,37
2,0,0,A,0,DV,21,31
3,0,0,A,0,DV,21,41
3,0,0,V,0,DV,21,26
2,0,0,A,0,DV,21,60
3,0,0,A,0,DV,21,24
2,0,0,A,0,DV,21,42
2,0,0,A,0,DV,21,38
2,0,0,B,0,DV,21,28
3,0,0,A,0,DV,21,37
2,0,0,A,0,DV,21,40
2,0,0,A,0,DV,21,48
2,0,0,A,0,DV,21,22
3,0,0,A,0,DV,21,31
3,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,41
2,0,0,A,0,DV,21,52
2,0,0,A,0,DV,21,46
2,2398,0,C,0,DV,21,40
3,0,0,A,0,DV,21,49
2,0,0,A,0,DV,21,51
3,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,66
2,0,0,A,0,DV,21,70
3,0,0,A,0,DV,21,43
2,0,0,A,0,DV,21,49
3,0,0,A,0,DV,21,41
4,0,0,C,0,DV,21,45
2,0,0,A,0,DV,21,39
3,0,0,A,0,DV,21,52
2,0,0,A,0,DA,21,33
2,0,0,A,0,DV,21,42
3,0,2,M,0,DV,21,27
3,0,0,M,0,DV,21,39
4,0,0,C,0,DV,21,38
3,0,0,A,0,DV,21,34
3,0,0,A,0,DV,21,25
2,15244,0,A,0,DV,21,35
2,0,0,A,0,DV,21,37
2,0,0,A,0,DV,21,31
2,0,0,M,0,DV,21,45
3,0,0,A,0,DV,21,60
2,0,0,A,0,DV,21,39
3,0,0,A,0,DV,21,46
2,0,0,A,0,DV,21,32
3,0,0,A,0,DV,21,40
3,0,0,B,0,DA,21,23
4,0,0,C,0,DV,21,38
3,0,0,A,0,DV,21,47
3,0,0,A,0,DV,21,45
2,0,0,A,0,DV,21,23
2,0,0,A,0,DV,21,53
4,0,0,C,0,DV,21,46
3,0,0,A,0,DV,21,50
4,0,0,C,0,DV,21,33
3,0,0,A,0,DV,21,49
3,3506,0,D,0,DV,21,35
2,0,0,A,0,DV,21,43
2,0,0,M,2,DV,21,28
3,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,29
2,0,0,A,0,DV,21,53
3,0,0,M,0,DA,21,24
3,0,0,A,0,DV,21,40
2,0,0,A,0,DV,21,49
4,0,0,C,0,DV,21,55
2,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,39
2,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,31
3,0,0,D,0,DV,21,48
3,0,0,M,0,DV,21,28
3,0,0,D,0,DV,21,51
3,0,0,A,0,DV,21,45
2,0,0,A,0,DV,21,39
4,0,0,C,0,DV,21,47
3,0,0,A,0,DV,21,28
2,0,0,M,0,DV,21,29
3,0,0,A,0,DV,21,46
2,0,0,D,0,DV,21,49
3,2800,0,C,0,DV,21,37
2,0,0,A,0,DV,21,63
2,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,35
3,0,0,A,0,DV,21,67
3,0,0,A,0,DV,21,57
2,0,0,A,0,RA,21,47
2,0,0,A,0,DV,21,48
2,0,0,A,0,DV,21,47
3,0,0,A,0,DV,21,23
2,0,0,A,0,DV,21,34
2,0,0,M,0,DV,21,37
4,0,0,C,0,DV,21,38
3,0,0,A,0,DV,21,48
3,0,0,A,0,DV,21,41
2,0,0,A,0,DV,21,46
2,1985,3,M,0,DV,21,24
3,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,37
2,0,0,M,0,DV,21,25
3,0,0,A,0,DV,21,50
3,0,0,A,0,DV,21,36
2,0,0,A,0,DV,21,55
3,0,0,A,0,DV,21,23
2,0,0,A,0,DV,21,34
3,0,0,A,0,DV,21,39
3,0,0,A,0,DV,21,42
2,0,0,A,0,DV,21,54
2,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,36
2,0,0,M,0,DV,21,28
2,2669,0,M,2,DV,21,34
3,0,0,A,0,DV,21,26
3,0,0,A,0,DV,21,41
2,0,0,A,0,DV,21,48
3,0,0,A,0,DV,21,41
2,0,0,A,0,DV,21,28
3,0,0,A,0,DV,21,35
2,0,0,A,0,DV,21,33
3,0,0,A,0,DV,21,28
3,0,0,A,0,DV,21,34
2,0,0,A,0,DV,21,25
2,0,0,A,0,DV,21,54
3,0,0,B,0,DA,21,28
3,0,0,A,0,DV,21,52
3,0,0,A,0,DV,21,37
3,0,0,M,0,DA,21,30
3,0,0,A,0,DA,21,24
2,0,0,A,0,DV,21,23
3,0,0,M,0,DV,21,32
3,0,0,M,0,DV,21,29
2,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,27
3,0,0,M,2,DV,21,37
2,0,2,M,0,DV,21,23
3,0,0,A,0,DV,21,23
3,0,0,V,0,DV,21,40
3,0,0,A,0,DA,21,34
2,0,0,M,0,DV,21,47
3,0,0,A,0,DV,21,51
3,0,0,A,0,DV,21,24
3,0,0,A,2,DV,21,49
2,0,0,A,0,DV,10,25
3,1989,0,M,0,DV,21,48
3,0,0,A,0,DV,21,57
3,0,0,A,0,DV,21,45
3,0,0,M,0,DV,21,27
3,687,2,B,0,RA,21,40
2,0,0,A,0,DV,21,30
3,0,0,A,0,DV,21,25
2,0,0,A,0,DV,21,50
4,0,0,C,0,DV,21,37
3,0,0,A,0,DV,21,41
2,0,0,A,0,DV,21,23
3,0,0,A,0,DV,21,26
3,0,2,M,0,RA,21,34
3,0,0,A,0,DA,21,40
3,0,0,A,0,DV,21,49
3,0,0,A,0,DV,21,23
3,0,0,A,2,RA,10,25
3,0,0,V,0,DV,21,32
3,3203,0,D,0,DV,21,43
2,0,0,A,0,DV,21,40
2,0,0,M,0,DV,21,35
2,0,0,M,0,DV,21,36
3,0,0,A,0,RA,21,38
2,0,0,A,0,DV,21,64
3,0,0,A,0,DV,21,20
3,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,37
2,0,0,A,0,DV,21,21
3,0,0,A,2,DV,21,26
2,0,0,A,0,DV,21,41
3,0,0,A,0,DV,21,45
2,0,0,A,0,DV,21,28
2,0,0,M,0,DV,21,31
2,0,0,M,2,DV,21,54
3,0,0,M,0,DV,21,56
4,0,0,C,0,DV,21,23
3,0,0,A,0,DV,21,29
3,0,0,A,0,DV,21,57
2,2726,2,A,0,RA,21,48
2,0,0,A,0,DV,21,32
3,1649,0,M,0,DV,21,28
3,0,0,C,0,DV,21,33
2,0,0,M,0,DV,21,35
3,2122,1,M,2,DV,21,35
3,0,0,A,0,DV,21,52
2,0,0,M,0,DV,21,36
3,0,0,M,0,DV,21,39
2,0,0,A,0,DV,21,32
2,0,0,A,0,DV,21,48
3,0,0,A,0,DV,21,33
3,0,0,A,0,DV,21,27
3,0,0,A,0,DV,21,32
2,0,0,A,0,DV,21,33
2,0,0,A,0,DV,21,24
2,3064,2,M,0,DV,21,48
3,1679,1,M,0,DV,21,29
2,0,0,A,2,DV,21,43
3,0,0,A,0,DV,21,45
3,0,0,M,2,DV,21,37
2,0,0,A,0,DV,21,50
3,0,0,A,0,DV,21,22
2,0,0,A,0,DV,21,22
2,0,0,D,0,DV,21,58
2,0,0,A,0,DV,21,43
4,0,0,C,0,DV,21,30
2,0,0,A,0,DV,21,39
4,0,0,C,0,DV,21,46
2,0,0,A,0,DV,21,23
2,0,0,A,0,DV,21,26
3,0,0,S,0,DV,21,44
2,0,0,A,0,DV,21,32
2,0,0,A,0,DV,21,27
3,0,0,A,0,DV,21,40
2,0,0,A,0,DV,21,41
3,0,0,A,0,DV,21,28
2,0,0,A,0,DV,21,42
2,0,0,U,0,DV,21,26
2,0,0,A,0,DV,21,38
2,0,0,A,0,DV,21,28
2,0,0,A,0,DV,21,33
2,0,2,M,2,DV,21,31
2,0,0,A,0,DV,21,32
3,0,0,A,0,DV,21,32
2,0,0,M,0,DV,21,21
3,0,0,M,0,DV,21,41
3,0,0,M,2,RA,21,30
4,0,0,C,0,RA,21,26
3,0,0,A,0,DV,21,35
2,0,0,A,0,DV,21,25
2,0,0,U,0,DV,21,32
3,0,0,C,0,DV,21,29
2,0,3,M,0,DV,21,26
3,1897,2,M,0,DV,21,31
3,0,2,S,0,DV,21,31
3,0,0,A,0,DV,21,46
2,0,0,A,0,DV,21,56
3,0,0,A,0,DV,21,25
2,0,0,A,0,DV,21,23
3,0,0,M,0,DV,21,40
3,0,0,A,0,DV,21,38
2,0,0,A,0,DV,21,31
2,0,0,M,0,DV,21,50
3,0,0,A,0,DV,21,48
2,0,0,A,0,DV,21,43
3,0,0,A,0,DV,21,53
2,0,0,A,0,DV,21,63
2,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,33
4,0,0,C,0,DV,21,43
3,0,0,A,0,DV,21,45
2,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,22
3,0,0,A,0,DV,21,35
4,0,0,C,0,DV,21,22
3,0,0,A,0,DV,21,42
3,0,0,M,0,DV,21,27
2,0,0,A,0,RA,21,34
2,0,0,A,0,DV,21,62
3,0,0,A,0,DV,21,56
2,0,0,A,0,DV,21,37
2,0,0,A,2,DV,21,33
2,0,0,A,0,DV,21,46
3,0,0,A,0,DV,21,31
3,0,0,A,0,DV,21,30
3,0,0,A,0,DV,21,43
2,0,0,A,0,DV,21,29
4,0,0,C,0,DV,21,52
2,0,0,A,0,DV,21,25
2,0,0,A,0,DV,21,24
2,0,0,A,0,DV,21,25
2,0,0,A,0,DV,21,53
3,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,43
2,0,0,A,0,DV,21,32
3,0,0,A,0,DV,21,41
3,0,0,M,0,DA,21,27
3,0,0,A,0,DV,21,39
2,0,0,A,0,DV,21,40
3,0,0,D,0,DV,21,21
3,0,0,A,0,RA,21,24
3,0,0,A,0,RA,21,28
3,0,0,A,0,DV,21,42
3,0,0,M,2,DV,21,41
2,0,0,A,0,DV,21,50
3,0,0,A,0,DV,21,34
2,0,0,A,0,RA,21,28
2,0,0,A,0,DV,21,28
2,0,0,A,0,DV,21,51
3,0,0,D,2,DA,21,26
3,0,0,A,0,DV,21,56
3,0,0,U,0,DV,21,20
2,0,0,A,2,DV,21,45
2,0,0,B,0,DV,21,38
3,0,0,A,0,DV,21,48
3,0,0,A,0,DA,21,24
2,0,0,M,0,RA,21,44
2,0,0,A,0,DV,21,37
3,0,0,A,0,DV,21,45
3,0,0,A,0,DV,21,40
3,2606,2,D,0,DV,21,27
2,0,0,A,0,RA,21,29
3,0,0,D,0,DA,21,26
4,0,0,C,0,DV,21,34
4,0,0,C,0,DV,21,40
3,0,0,A,0,DV,21,46
2,0,1,V,0,DV,21,30
2,0,0,M,0,DV,21,39
3,0,0,M,0,DV,21,33
2,0,0,A,0,DV,21,45
3,0,0,D,0,DA,21,29
4,1758,2,U,0,DV,21,26
3,0,0,A,0,DV,21,46
2,0,0,M,0,DV,21,46
3,1829,0,M,2,DA,21,35
4,0,0,C,0,DV,21,39
3,0,0,M,0,DV,21,19
2,0,0,A,0,RA,21,30
2,0,0,A,0,DV,21,31
3,0,0,M,0,DV,21,31
2,0,0,A,0,DV,21,27
3,0,0,A,0,RA,21,30
2,0,0,A,0,DV,21,22
2,0,0,C,0,RA,21,28
2,0,0,A,0,DV,21,56
3,0,0,A,0,DV,21,48
2,0,0,A,0,DV,21,34
2,0,0,M,0,DV,21,31
3,1295,2,V,0,DV,21,34
2,0,0,A,0,DV,21,44
3,0,0,M,0,RA,21,37
2,0,0,A,0,DV,21,25
2,0,0,A,0,DV,21,56
3,0,0,A,0,DV,21,42
3,0,0,A,0,DV,21,26
3,0,0,A,0,DA,21,31
3,0,0,A,0,DV,21,47
2,0,0,A,0,DV,21,26
2,0,0,M,0,DV,21,41
2,0,0,A,0,DV,21,22
4,0,0,C,0,RA,21,26
2,0,0,A,0,DV,21,38
2,0,3,M,0,DV,21,34
2,0,0,A,0,DV,21,39
2,0,0,A,0,DV,21,20
2,0,0,A,0,DV,21,41
3,0,0,D,0,DV,21,42
3,0,0,A,0,DA,21,62
3,0,0,M,0,DV,21,50
3,0,1,M,0,DV,21,37
2,0,0,A,0,DV,21,23
3,0,0,A,0,DV,21,31
3,0,0,A,0,DA,21,34
2,0,0,A,0,RA,21,25
2,0,0,A,0,DV,21,40
2,0,0,M,0,RA,21,33
2,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,40
3,0,0,A,0,DV,21,27
2,0,0,A,0,DV,21,29
2,0,0,D,0,DV,21,30
3,0,0,A,0,DV,21,42
2,2710,2,M,0,DV,21,30
2,0,0,A,0,DV,21,53
2,0,0,A,0,DV,21,21
2,0,0,A,0,DV,21,22
2,0,0,A,0,RA,21,34
3,0,0,A,0,DV,21,27
2,0,0,A,0,DV,21,50
2,0,0,A,0,DV,21,27
3,0,0,A,0,DV,21,40
3,0,1,M,2,DV,21,33
3,0,1,M,0,DV,21,33
2,0,0,A,0,DV,21,20
2,0,0,A,0,RA,21,36
3,0,0,V,0,DV,21,57
2,0,0,A,0,DV,21,54
2,2389,0,V,0,DV,21,50
2,0,0,A,0,DV,21,35
4,0,0,C,0,DV,21,32
3,0,3,M,0,DV,21,28
2,0,0,A,0,DV,21,49
3,0,0,A,0,DV,21,46
2,0,0,A,0,DV,21,51
2,0,0,A,0,DV,21,31
3,0,0,A,0,DV,21,25
3,0,0,A,0,DV,21,26
3,0,0,A,0,RA,21,52
3,0,0,C,0,DV,21,48
3,0,0,M,0,DV,21,55
2,0,0,M,0,DV,21,61
2,0,0,A,0,DV,21,27
3,0,0,A,0,DV,21,48
3,0,0,A,2,DV,21,37
3,0,4,M,0,DV,21,21
3,2042,0,M,2,DV,21,32
2,0,0,M,0,DV,21,28
2,0,0,A,0,DV,21,22
2,0,0,A,0,DV,21,25
4,0,0,C,0,RA,21,23
2,0,0,A,0,DV,21,26
3,2675,0,C,0,DV,21,28
2,0,0,A,0,DV,21,25
3,0,0,A,2,DV,21,31
2,2174,0,M,0,DV,21,24
4,0,0,C,0,DV,21,24
3,0,0,A,0,DV,21,35
3,0,0,A,0,DV,21,35
3,0,0,A,0,DA,40,26
3,0,0,M,0,DV,21,52
4,0,0,C,0,DV,21,33
2,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,31
3,0,0,M,0,DV,21,37
4,0,0,C,0,DV,21,26
2,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,25
2,0,0,A,0,RA,21,55
3,0,0,A,0,DV,21,44
3,0,0,A,0,RA,21,19
3,1554,2,C,0,DV,21,25
4,0,0,C,0,DV,21,33
3,0,0,D,0,DV,21,37
2,0,0,A,0,DV,21,30
3,0,0,A,0,DV,21,37
2,0,0,A,0,DV,21,52
2,0,0,A,0,DV,21,28
3,0,0,A,0,DV,21,27
3,766,0,M,0,DV,21,35
3,0,0,A,0,DV,21,34
4,0,0,C,0,RA,21,49
4,0,0,C,0,DV,21,34
2,0,0,A,0,DV,21,22
2,0,0,A,0,DV,21,48
3,0,0,A,0,DV,21,28
2,0,0,A,0,DV,21,39
2,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,50
3,0,0,A,0,DV,21,35
2,0,0,A,0,DV,21,50
4,0,0,C,0,DV,21,46
3,0,0,A,0,DV,21,47
3,0,0,A,0,DV,21,22
3,0,0,A,0,DV,21,46
2,0,0,A,0,DV,21,47
3,0,0,A,0,DV,21,39
3,0,0,M,0,DV,21,35
2,0,0,A,0,DV,21,33
2,2286,0,A,0,DV,21,27
3,0,0,A,0,DV,21,25
2,2195,0,D,0,DV,21,27
2,0,0,M,0,DV,21,47
2,0,0,A,0,DV,21,43
3,0,0,M,0,DV,21,36
2,0,0,M,0,DV,21,40
3,0,0,A,0,DV,21,28
3,0,0,A,0,DV,21,39
2,0,0,A,0,DV,21,40
3,0,0,M,0,DV,21,24
2,0,0,A,0,DV,21,46
3,0,0,A,0,DV,21,56
3,0,0,A,2,DV,21,41
2,0,0,A,0,DV,21,41
3,0,0,A,0,DV,21,25
3,0,0,A,0,DV,21,62
3,0,0,A,0,DV,21,44
2,0,0,A,0,DV,21,51
2,0,0,M,0,DV,21,32
3,0,0,M,0,DV,21,35
3,0,0,M,0,DV,21,30
2,2032,0,A,0,DV,21,30
3,0,2,M,0,DV,21,37
2,2263,0,M,0,DV,21,41
3,1950,0,M,0,DV,21,32
3,0,0,M,0,DV,21,42
2,0,0,A,0,DV,21,34
3,0,0,M,0,DV,21,49
2,0,0,M,0,DV,21,53
3,0,0,A,0,DV,21,50
3,0,0,A,0,DV,10,34
2,0,0,A,0,DV,21,24
2,0,0,A,0,DV,21,38
3,0,0,C,0,DV,21,54
2,0,0,A,0,DV,21,63
3,0,0,A,0,DV,21,38
2,0,0,A,0,DV,21,33
3,0,0,A,0,DV,21,40
3,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,40
2,0,0,A,0,DV,21,40
4,0,0,C,0,DV,21,54
3,0,0,D,0,DA,21,34
4,0,0,C,0,DV,21,39
3,2134,2,M,0,DV,21,28
2,2347,2,M,0,DV,21,29
3,0,0,D,0,DV,21,21
2,0,0,A,0,DV,21,31
4,0,0,C,0,DV,21,26
3,0,0,A,0,DA,21,44
3,0,0,V,0,DV,21,54
3,0,0,A,0,DV,21,40
3,0,0,M,0,DV,21,45
3,0,0,D,0,DV,21,50
3,0,1,S,0,DV,21,25
2,3603,0,M,0,DV,21,45
3,0,0,M,0,DA,21,24
3,0,0,B,0,DV,21,38
3,3599,0,V,0,RA,21,40
3,0,0,A,0,DV,21,41
2,0,0,A,0,DV,21,27
2,0,0,A,0,DV,21,53
3,0,0,A,0,DV,21,28
2,0,2,M,0,DV,21,31
3,0,0,A,0,DV,21,33
2,0,0,A,0,DV,21,34
2,0,0,M,0,DA,21,29
2,2391,0,M,2,DV,21,39
3,1472,0,M,2,DV,21,35
3,0,0,A,0,DV,21,48
3,0,0,A,0,DV,21,57
3,0,0,M,0,DV,21,50
3,1693,0,M,0,DV,21,35
2,0,0,M,0,DV,21,34
3,0,0,V,0,DV,21,43
2,0,0,M,0,DV,21,37
2,0,0,A,0,DV,21,47
3,0,0,A,0,DV,21,43
4,0,0,C,0,DV,21,50
3,0,0,A,0,DV,21,45
2,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,53
2,0,0,M,0,DV,21,44
2,0,0,A,0,DV,21,22
3,0,0,A,0,DV,21,53
3,0,0,A,0,DV,21,58
3,0,0,A,0,DV,21,53
2,0,0,A,0,DV,21,53
3,3000,3,M,0,DV,21,28
3,0,0,M,0,DV,21,37
2,0,0,A,0,DV,21,41
3,0,0,A,0,DV,21,42
3,0,0,A,0,DV,21,42
3,0,0,A,0,DV,21,27
2,0,0,A,0,DV,21,41
3,0,0,A,0,DV,21,29
3,0,0,A,0,DV,21,25
3,0,0,M,0,DV,21,47
3,0,0,M,0,DV,21,41
3,2700,0,V,0,DV,21,42
3,0,0,M,0,DV,21,30
2,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,50
3,0,0,M,0,DV,21,29
2,0,0,A,0,DV,21,53
3,0,0,A,0,DV,21,49
2,0,0,A,0,DV,21,35
2,0,0,A,0,DV,21,44
3,0,0,A,0,DV,21,55
2,0,0,M,0,DV,21,35
3,0,0,M,0,DV,21,37
3,0,0,A,0,DV,21,24
3,0,0,A,0,RA,21,46
2,0,0,A,0,DV,21,47
2,0,0,A,0,DV,21,56
3,0,0,A,0,DV,21,24
3,0,0,A,0,DV,21,47
2,0,0,A,0,DV,21,53
2,0,0,A,0,DV,21,35
3,0,0,A,0,DV,21,51
2,0,0,A,0,DV,21,48
2,0,0,A,0,DV,21,47
3,0,0,M,0,DV,21,43
3,3811,0,M,0,DV,21,40
3,0,0,A,0,DV,21,35
3,0,0,A,0,DV,21,58
3,0,0,A,0,DV,21,70
3,0,0,M,0,DA,21,28
2,0,0,A,0,DV,21,33
2,0,0,M,0,DV,21,45
3,0,0,M,0,DV,21,38
2,0,0,A,0,DV,21,24
2,0,0,A,0,DV,21,35
3,0,0,A,0,DV,21,34
2,0,0,A,0,DV,21,34
2,1913,0,M,0,DV,21,35
3,0,0,M,0,DV,21,30
3,0,0,M,0,DV,21,38
2,0,0,A,0,DV,21,38
2,0,0,A,0,DV,21,46
3,0,0,D,0,DV,21,52
2,0,0,M,0,DV,21,43
3,2021,3,M,0,DV,21,33
3,0,0,V,0,DV,21,51
2,0,0,A,0,DV,21,35
3,0,0,A,0,DV,21,31
2,0,0,A,0,DV,21,34
2,0,0,M,0,DV,21,34
2,0,0,A,0,DV,21,24
3,0,0,B,0,DV,21,49
3,0,0,A,0,DV,21,38
2,0,0,A,0,DV,21,40
3,0,0,M,0,DV,21,31
2,0,0,A,2,DV,21,34
3,0,0,A,0,DV,21,35
3,0,0,A,0,DV,21,35
2,0,3,M,0,DV,21,31
3,0,0,A,0,DV,21,37
3,0,0,C,0,DV,21,30
3,1932,0,B,0,DV,21,47
3,0,0,A,0,DV,21,24
2,0,0,D,0,DV,21,31
2,0,0,A,0,DV,21,32
2,0,0,A,2,DV,21,31
2,0,0,A,0,DV,21,40
2,0,1,M,0,DV,21,32
2,0,0,M,0,DV,21,36
3,0,0,M,0,DV,21,37
2,0,0,A,0,DV,21,44
3,0,0,A,0,DV,21,42
3,2972,0,D,0,DV,21,33
3,0,0,V,0,DV,21,49
3,0,0,M,0,DV,21,46
2,0,0,M,0,DV,21,45
3,0,0,A,0,DV,21,22
3,0,0,A,0,DV,21,67
3,0,0,A,0,RA,21,29
3,0,0,A,0,DV,21,41
2,0,0,A,0,DV,21,36
3,2205,0,M,0,DV,21,38
3,0,0,A,0,DV,21,35
3,15244,0,M,0,DV,21,47
3,0,0,D,0,DV,21,48
3,0,0,A,0,DV,21,51
3,0,0,A,0,DV,21,56
3,0,0,M,0,DV,21,33
3,0,0,A,0,DV,21,55
3,0,0,A,0,DV,21,34
2,0,0,M,0,DV,21,43
3,0,0,A,0,DV,21,35
2,0,0,A,0,DV,21,34
2,0,0,A,0,DV,21,28
3,0,0,A,0,DV,21,34
2,0,0,A,0,DV,21,30
3,0,0,A,0,DV,21,39
3,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,65
2,0,0,M,0,DV,21,39
3,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,49
3,0,0,A,2,DV,21,54
2,0,0,A,0,DV,21,37
4,0,0,C,0,DV,21,43
2,2617,0,U,0,DV,21,20
3,0,0,A,0,DV,21,33
3,0,0,A,0,DV,21,21
2,0,0,M,0,DV,21,27
3,0,0,A,0,DV,21,51
3,0,0,A,0,DV,21,47
2,1572,2,M,0,DV,21,27
3,0,0,A,0,DV,21,47
3,0,0,M,0,DV,21,25
3,0,0,A,0,DV,21,20
3,0,0,A,0,DV,21,43
3,0,0,M,0,DV,21,46
2,0,0,A,0,DV,21,51
2,0,0,A,0,DV,21,31
2,0,0,A,0,DV,21,33
3,0,0,A,0,DV,21,28
2,0,0,A,0,DV,21,33
2,0,0,U,0,DV,21,41
3,0,0,A,0,DV,21,56
3,0,0,A,0,DV,21,50
2,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,59
3,0,0,A,0,DV,21,32
3,0,0,D,0,DV,21,30
3,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,38
2,1575,0,M,0,DV,21,50
3,1785,0,M,0,DV,21,45
3,2608,0,D,0,DV,21,37
2,2085,3,M,0,DV,21,21
2,0,0,A,0,DV,21,36
2,0,0,A,0,DV,21,47
2,0,0,A,0,DV,21,25
2,0,0,A,0,DV,21,39
2,0,0,M,0,DV,21,43
2,0,1,M,0,DV,21,35
3,0,0,A,0,DV,21,42
3,0,0,A,0,DV,21,21
2,3600,1,A,0,DA,21,32
3,0,0,A,0,DV,21,59
2,0,0,A,0,DV,21,59
2,0,0,A,0,DV,10,49
3,0,0,A,0,RA,21,29
3,0,0,A,0,DV,21,29
2,0,0,A,0,DV,21,23
3,0,0,M,0,DV,21,51
2,0,0,M,0,DV,21,51
2,0,0,A,0,DV,21,39
3,0,0,A,2,DV,21,48
3,0,0,A,0,DV,21,26
2,0,0,A,0,DV,21,33
2,0,0,A,2,DV,21,43
3,0,0,A,0,DV,21,35
3,0,0,M,0,DV,21,32
2,0,0,A,0,DV,21,44
2,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,33
3,0,0,D,0,DA,21,27
3,0,0,A,0,DV,21,41
2,0,0,A,0,DV,21,41
3,0,0,A,0,DV,21,23
2,0,0,A,0,DV,21,35
3,0,0,A,0,DV,21,37
2,0,0,A,0,DV,21,35
2,0,3,M,2,DV,21,23
3,0,0,A,0,DV,21,39
3,0,0,M,0,DV,21,26
3,0,0,D,0,DV,21,31
3,0,0,C,0,DV,21,25
2,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,48
2,0,0,A,0,DV,21,33
2,0,0,M,0,DV,21,43
3,0,0,A,2,DV,21,30
3,0,0,A,0,DV,21,26
3,0,0,D,0,DV,21,37
3,0,0,A,0,DV,21,40
2,0,0,M,0,DV,21,53
3,0,0,M,0,DV,21,50
3,0,0,C,0,DV,21,26
3,0,0,M,0,DV,21,58
2,0,0,M,0,DV,21,55
3,0,0,A,0,DV,21,54
2,0,0,A,0,DV,21,30
3,0,0,A,0,DV,21,34
2,0,0,A,0,DV,21,27
4,0,0,C,0,DA,21,23
3,0,0,A,0,DV,21,41
3,0,0,A,0,DV,21,59
3,0,0,A,0,DV,21,48
2,0,0,M,0,DV,21,56
3,0,0,A,0,DV,21,26
3,0,0,A,0,DV,21,28
3,0,0,A,0,DV,21,23
2,2032,0,A,0,DV,21,31
3,0,0,A,0,DV,21,61
3,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,46
4,0,0,C,2,DV,21,26
2,7175,2,M,0,DV,21,32
2,0,0,A,0,DV,21,47
3,0,0,M,0,DV,21,24
2,0,0,A,0,RA,21,37
4,0,0,C,0,DV,21,34
2,0,0,A,0,DV,21,39
3,0,0,A,0,DV,21,19
3,0,2,M,0,DV,21,29
3,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,26
3,2073,2,M,0,DV,21,40
2,0,0,A,0,DV,21,36
3,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,30
3,1750,0,M,0,DV,21,38
2,0,0,A,0,DV,21,36
2,0,0,A,0,DV,21,40
2,0,0,A,0,DV,21,62
2,0,0,A,0,DV,21,55
3,0,0,A,0,DV,21,37
2,0,0,A,0,DV,21,33
3,0,0,A,0,DV,21,29
2,0,0,M,0,DV,21,43
3,0,0,M,0,DV,21,26
3,0,0,D,0,DV,21,22
2,2320,1,A,0,DV,21,39
3,2090,1,M,0,DV,21,28
4,0,0,C,0,DV,21,43
3,0,0,D,0,DA,21,20
3,0,0,M,0,DV,21,27
2,0,0,M,0,DV,21,28
2,0,0,A,0,DV,21,42
3,0,0,M,2,DV,21,38
2,0,0,A,0,DV,21,43
2,0,0,A,0,DV,21,28
2,0,0,M,0,DV,21,32
2,0,0,A,0,DV,21,45
3,0,0,A,0,DV,21,25
3,2277,0,M,2,DV,21,38
3,0,0,A,0,DV,21,66
2,0,0,M,0,DV,21,56
3,0,0,M,0,DV,21,38
4,0,0,C,0,DV,21,22
2,0,0,M,0,DV,21,28
3,0,0,A,0,DV,21,28
2,0,0,A,0,DV,21,39
4,0,0,U,0,DA,21,29
2,0,0,M,0,DV,21,39
2,0,0,A,0,DV,21,29
